"Fecha","Cierre","Apertura","Máximo","Mínimo","% var."
"09.10.2012","12.8773","12.7968","12.9132","12.7660","0.61%"
"08.10.2012","12.7992","12.7771","12.8845","12.7771","0.03%"
"05.10.2012","12.7948","12.7646","12.8283","12.6616","0.27%"
"04.10.2012","12.7600","12.8170","12.8402","12.7266","-0.46%"
"03.10.2012","12.8189","12.8545","12.8962","12.8120","-0.29%"
"02.10.2012","12.8558","12.8272","12.8930","12.8048","0.22%"
"01.10.2012","12.8278","12.8662","12.9082","12.7895","-0.25%"
"28.09.2012","12.8594","12.8242","12.8895","12.8086","0.24%"
"27.09.2012","12.8288","12.8699","12.8999","12.8005","-0.32%"
"26.09.2012","12.8697","12.8575","12.9448","12.8498","0.07%"
"25.09.2012","12.8613","12.9163","12.9497","12.7980","-0.41%"
"24.09.2012","12.9146","12.8676","12.9515","12.8412","0.47%"
"21.09.2012","12.8540","12.8580","12.8995","12.8030","-0.03%"
"20.09.2012","12.8580","12.8625","12.9584","12.8320","0.01%"
"19.09.2012","12.8573","12.7948","12.8667","12.7760","0.48%"
"18.09.2012","12.7965","12.7657","12.8552","12.7532","0.21%"
"17.09.2012","12.7691","12.7246","12.8276","12.7142","0.42%"
"14.09.2012","12.7151","12.8117","12.8355","12.7003","-0.78%"
"13.09.2012","12.8153","13.0168","13.0463","12.8059","-1.54%"
"12.09.2012","13.0155","12.9820","13.0724","12.9422","0.20%"
"11.09.2012","12.9895","13.0770","13.0863","12.9740","-0.72%"
"10.09.2012","13.0840","12.9695","13.0895","12.9547","0.79%"
"07.09.2012","12.9815","13.0637","13.0906","12.9498","-0.58%"
"06.09.2012","13.0576","13.1175","13.1440","13.0247","-0.43%"
"05.09.2012","13.1143","13.1821","13.2465","13.1005","-0.49%"
"04.09.2012","13.1791","13.1840","13.2070","13.1310","-0.06%"
"03.09.2012","13.1867","13.2047","13.2438","13.1782","-0.04%"
"31.08.2012","13.1925","13.3488","13.3758","13.1812","-1.17%"
"30.08.2012","13.3493","13.2980","13.4397","13.2960","0.34%"
"29.08.2012","13.3035","13.1964","13.3304","13.1875","0.87%"
"28.08.2012","13.1890","13.1936","13.2386","13.1625","-0.03%"
"27.08.2012","13.1923","13.1797","13.2280","13.1574","0.17%"
"24.08.2012","13.1700","13.1638","13.2540","13.1351","0.10%"
"23.08.2012","13.1573","13.0740","13.1845","13.0577","0.64%"
"22.08.2012","13.0736","13.1421","13.2184","13.0701","-0.54%"
"21.08.2012","13.1445","13.1102","13.1675","13.0368","0.30%"
"20.08.2012","13.1052","13.1155","13.1570","13.0780","-0.13%"
"17.08.2012","13.1227","13.1759","13.2489","13.1098","-0.39%"
"16.08.2012","13.1746","13.1348","13.1869","13.0927","0.32%"
"15.08.2012","13.1325","13.1804","13.2258","13.1280","-0.36%"
"14.08.2012","13.1795","13.1464","13.1925","13.0643","0.24%"
"13.08.2012","13.1478","13.0850","13.1753","13.0517","0.49%"
"10.08.2012","13.0831","13.0770","13.1790","13.0725","-0.05%"
"09.08.2012","13.0890","13.1482","13.1806","13.0748","-0.44%"
"08.08.2012","13.1472","13.2241","13.2774","13.1192","-0.58%"
"07.08.2012","13.2245","13.1960","13.2516","13.1195","0.24%"
"06.08.2012","13.1925","13.1520","13.2139","13.0578","0.43%"
"03.08.2012","13.1362","13.3595","13.3669","13.1045","-1.67%"
"02.08.2012","13.3592","13.3848","13.4822","13.2778","-0.19%"
"01.08.2012","13.3848","13.3262","13.3973","13.2373","0.43%"
"31.07.2012","13.3270","13.2676","13.3349","13.2205","0.45%"
"30.07.2012","13.2671","13.2261","13.3008","13.2079","0.22%"
"27.07.2012","13.2375","13.4176","13.4662","13.2149","-1.32%"
"26.07.2012","13.4146","13.5977","13.6417","13.3832","-1.33%"
"25.07.2012","13.5955","13.7003","13.7302","13.5787","-0.84%"
"24.07.2012","13.7100","13.5836","13.7786","13.5716","0.90%"
"23.07.2012","13.5876","13.3528","13.5906","13.3474","1.68%"
"20.07.2012","13.3625","13.2256","13.3705","13.2035","1.05%"
"19.07.2012","13.2242","13.1711","13.2502","13.1067","0.41%"
"18.07.2012","13.1696","13.1606","13.2205","13.0935","0.09%"
"17.07.2012","13.1575","13.2151","13.2763","13.1481","-0.43%"
"16.07.2012","13.2141","13.2986","13.3483","13.1999","-0.57%"
"13.07.2012","13.2905","13.4645","13.4712","13.2775","-1.22%"
"12.07.2012","13.4540","13.3030","13.5220","13.3010","1.01%"
"11.07.2012","13.3200","13.3695","13.3736","13.2795","-0.49%"
"10.07.2012","13.3856","13.3370","13.4009","13.2444","0.43%"
"09.07.2012","13.3285","13.4170","13.5089","13.3285","-0.43%"
"06.07.2012","13.3865","13.4115","13.5238","13.3715","-0.16%"
"05.07.2012","13.4073","13.3290","13.4258","13.2707","0.55%"
"04.07.2012","13.3340","13.3367","13.3890","13.3290","-0.01%"
"03.07.2012","13.3357","13.3343","13.3942","13.2925","-0.00%"
"02.07.2012","13.3361","13.2736","13.4558","13.2508","-0.16%"
"29.06.2012","13.3573","13.6024","13.6316","13.3048","-1.80%"
"28.06.2012","13.6020","13.5658","13.7320","13.5517","0.33%"
"27.06.2012","13.5578","13.7634","13.7782","13.5472","-1.49%"
"26.06.2012","13.7625","13.9110","13.9585","13.7303","-1.09%"
"25.06.2012","13.9144","13.8433","13.9800","13.8126","0.41%"
"22.06.2012","13.8569","13.9043","13.9424","13.8018","-0.45%"
"21.06.2012","13.9190","13.6986","13.9520","13.6650","1.63%"
"20.06.2012","13.6960","13.6956","13.7794","13.6330","0.06%"
"19.06.2012","13.6879","13.8255","13.8437","13.6734","-0.99%"
"18.06.2012","13.8251","13.8366","13.9689","13.8122","-0.69%"
"15.06.2012","13.9210","13.8950","13.9502","13.8657","0.19%"
"14.06.2012","13.8950","14.0160","14.0818","13.8703","-0.95%"
"13.06.2012","14.0282","13.9637","14.0433","13.9354","0.45%"
"12.06.2012","13.9660","14.0897","14.1129","13.9372","-0.98%"
"11.06.2012","14.1037","13.8499","14.1061","13.8164","1.31%"
"08.06.2012","13.9212","14.0637","14.2189","13.9097","-1.04%"
"07.06.2012","14.0668","14.0317","14.0858","13.8298","0.28%"
"06.06.2012","14.0280","14.2110","14.2497","14.0260","-1.27%"
"05.06.2012","14.2080","14.2020","14.2798","14.1706","-0.16%"
"04.06.2012","14.2311","14.3061","14.3591","14.1720","-0.58%"
"01.06.2012","14.3135","14.3600","14.6025","14.2645","-0.40%"
"31.05.2012","14.3716","14.1483","14.3844","14.0870","1.53%"
"30.05.2012","14.1555","13.8848","14.1616","13.8727","1.93%"
"29.05.2012","13.8873","13.9456","13.9843","13.8597","-0.43%"
"28.05.2012","13.9469","13.9322","13.9651","13.9024","-0.53%"
"25.05.2012","14.0217","14.0096","14.0567","13.9526","0.06%"
"24.05.2012","14.0130","14.0065","14.0663","13.9250","0.13%"
"23.05.2012","13.9952","13.9020","14.0792","13.9000","0.67%"
"22.05.2012","13.9015","13.7017","13.9119","13.6665","1.50%"
"21.05.2012","13.6965","13.8036","13.8294","13.6874","-0.79%"
"18.05.2012","13.8050","13.8340","13.9052","13.7290","-0.22%"
"17.05.2012","13.8350","13.7547","13.8620","13.7030","0.50%"
"16.05.2012","13.7665","13.8277","13.9486","13.7318","-0.44%"
"15.05.2012","13.8272","13.7320","13.8431","13.6222","0.72%"
"14.05.2012","13.7288","13.5778","13.7514","13.5441","1.13%"
"11.05.2012","13.5755","13.5495","13.5855","13.4815","0.43%"
"10.05.2012","13.5169","13.5337","13.5478","13.4010","-0.01%"
"09.05.2012","13.5180","13.3711","13.5740","13.3514","1.17%"
"08.05.2012","13.3613","13.1653","13.3946","13.1530","1.48%"
"07.05.2012","13.1660","13.2938","13.2938","13.1341","-0.05%"
"04.05.2012","13.1720","13.0072","13.1870","12.9730","1.16%"
"03.05.2012","13.0212","12.9383","13.0243","12.9070","0.66%"
"02.05.2012","12.9364","12.9138","12.9820","12.9039","0.20%"
"01.05.2012","12.9108","13.0228","13.0444","12.8792","-0.81%"
"30.04.2012","13.0156","12.9755","13.0460","12.9487","0.37%"
"27.04.2012","12.9677","13.2003","13.2509","12.9624","-1.59%"
"26.04.2012","13.1776","13.1609","13.2488","13.1110","0.13%"
"25.04.2012","13.1601","13.1654","13.1941","13.1130","-0.03%"
"24.04.2012","13.1642","13.1745","13.2036","13.1158","-0.05%"
"23.04.2012","13.1705","13.1020","13.2270","13.0805","0.54%"
"20.04.2012","13.1000","13.2038","13.2250","13.0921","-0.77%"
"19.04.2012","13.2013","13.1836","13.2740","13.1406","0.14%"
"18.04.2012","13.1825","13.0965","13.1866","13.0718","0.58%"
"17.04.2012","13.1062","13.2063","13.2477","13.0488","-0.86%"
"16.04.2012","13.2203","13.1609","13.2785","13.1496","0.30%"
"13.04.2012","13.1805","13.0325","13.1984","13.0281","1.17%"
"12.04.2012","13.0275","13.1669","13.1734","13.0215","-1.03%"
"11.04.2012","13.1632","13.1529","13.1917","13.0990","-0.01%"
"10.04.2012","13.1645","12.9677","13.2049","12.9455","1.53%"
"09.04.2012","12.9660","12.9912","13.0440","12.9385","-0.16%"
"06.04.2012","12.9862","12.8681","13.0610","12.8621","0.92%"
"05.04.2012","12.8684","12.7967","12.8854","12.7550","0.61%"
"04.04.2012","12.7906","12.7727","12.8534","12.7608","-0.02%"
"03.04.2012","12.7930","12.7189","12.8117","12.6995","0.44%"
"02.04.2012","12.7375","12.7734","12.8173","12.7126","-0.54%"
"30.03.2012","12.8070","12.8059","12.8357","12.7445","-0.02%"
"29.03.2012","12.8096","12.7588","12.8901","12.7410","0.35%"
"28.03.2012","12.7653","12.7086","12.8372","12.6750","0.39%"
"27.03.2012","12.7155","12.6689","12.7309","12.6170","0.41%"
"26.03.2012","12.6640","12.7588","12.7831","12.6480","-0.66%"
"23.03.2012","12.7475","12.8195","12.8780","12.7393","-0.48%"
"22.03.2012","12.8089","12.7104","12.8671","12.6862","0.80%"
"21.03.2012","12.7069","12.6656","12.7363","12.6090","0.46%"
"20.03.2012","12.6490","12.6325","12.7333","12.6295","0.10%"
"19.03.2012","12.6359","12.6675","12.7037","12.5859","-0.28%"
"16.03.2012","12.6708","12.6596","12.6955","12.6157","0.12%"
"15.03.2012","12.6562","12.7251","12.7443","12.6347","-0.61%"
"14.03.2012","12.7338","12.5547","12.7372","12.5529","1.43%"
"13.03.2012","12.5539","12.6610","12.6849","12.5467","-0.87%"
"12.03.2012","12.6639","12.6456","12.7468","12.6436","0.03%"
